log_id,qr_id,authorization_id,guest_id,guest_name,unit_id,unit_number,frontdesk_id,frontdesk_name,action_type,scanned_at,result_status,has_authorization_form,has_luggage,luggage_count,luggage_desc,companions_count,vehicle_plate_no,remarks
907,244,6072,2972,Sarah Lim,9085,14D,304,Daniel Ramos,CHECK_IN,2025-03-15 0:44:00,NOT_FOUND,TRUE,TRUE,4,4 duffel bags,0,KWS-8897,QR not recognized
908,239,5861,2722,Miguel Cruz,9293,23F,303,Rica Lopez,CHECK_IN,2025-03-15 1:06:00,VALID,TRUE,TRUE,2,2 small suitcases,0,ZSU-5231,With companions
909,111,5325,2248,Kyle Lim,9181,01C,304,Daniel Ramos,CHECK_OUT,2025-03-07 12:42:00,NOT_FOUND,TRUE,TRUE,3,3 laptop bags,1,,QR not recognized
910,207,6150,2951,Rafael Mendoza,9159,18F,304,Daniel Ramos,CHECK_IN,2025-03-08 2:36:00,VALID,TRUE,FALSE,0,,0,,Late arrival
911,198,5712,2874,Ana Santos,9170,02A,304,Daniel Ramos,CHECK_IN,2025-03-08 11:53:00,VALID,TRUE,TRUE,4,4 backpacks,0,OOC-1952,Vehicle info recorded
912,157,5658,2422,Ana Ramos,9239,24A,302,Carlos Mendoza,CHECK_IN,2025-03-03 20:08:00,VALID,TRUE,TRUE,2,2 laptop bags,1,TJQ-9895,Vehicle info recorded
913,189,5577,2848,Nina Torres,9153,11C,303,Rica Lopez,CHECK_OUT,2025-03-08 7:52:00,VALID,TRUE,FALSE,0,,1,TSH-9344,Manual review required
914,172,5464,3178,Paolo Flores,9136,01E,305,Jasmine Cruz,CHECK_IN,2025-03-06 10:37:00,VALID,TRUE,TRUE,4,4 duffel bags,0,VRU-8941,Late arrival
915,140,5213,2017,Kyle Garcia,9067,02F,302,Carlos Mendoza,CHECK_IN,2025-03-12 5:27:00,VALID,TRUE,TRUE,3,3 large suitcases,4,PZS-2203,Smooth processing
916,110,5619,2570,Kyle Flores,9156,13A,302,Carlos Mendoza,CHECK_OUT,2025-03-06 10:01:00,VALID,FALSE,TRUE,3,3 small suitcases,1,,Manual review required
917,185,5806,2730,Bea Bianchi,9201,07C,305,Jasmine Cruz,CHECK_IN,2025-03-12 1:25:00,REVOKED,TRUE,TRUE,1,1 box,0,IWL-8434,Access revoked by admin
918,183,5813,2795,Miguel Lim,9038,08E,305,Jasmine Cruz,CHECK_IN,2025-03-05 23:47:00,VALID,TRUE,FALSE,0,,2,,Late arrival
919,149,5635,2937,Mae Bautista,9136,14B,301,Maria Santos,CHECK_IN,2025-03-06 14:41:00,VALID,TRUE,TRUE,4,4 hand carrys,0,BRZ-5294,Vehicle info recorded
920,249,5103,2314,Mark Villanueva,9225,10A,304,Daniel Ramos,CHECK_IN,2025-03-02 4:30:00,VALID,FALSE,TRUE,2,2 boxs,0,BFF-8946,Vehicle info recorded
921,186,5372,2919,Carlo Bautista,9102,07B,305,Jasmine Cruz,CHECK_OUT,2025-03-06 15:40:00,VALID,TRUE,TRUE,1,1 large suitcase,1,,Late arrival
922,150,5520,2837,Trisha Garcia,9035,24F,301,Maria Santos,CHECK_OUT,2025-03-11 1:37:00,VALID,TRUE,FALSE,0,,0,YPT-9553,Smooth processing
923,144,5570,2759,Sarah Reyes,9041,06B,305,Jasmine Cruz,CHECK_IN,2025-03-07 5:04:00,VALID,TRUE,TRUE,3,3 duffel bags,0,BER-4719,Smooth processing
924,123,5931,2334,John Tan,9150,02C,301,Maria Santos,CHECK_IN,2025-03-10 17:52:00,EXPIRED,TRUE,FALSE,0,,0,DPU-7546,Authorization expired
925,127,5375,2541,Ana Navarro,9185,21E,302,Carlos Mendoza,CHECK_IN,2025-03-11 8:41:00,VALID,TRUE,FALSE,0,,1,,No printed authorization form
926,110,6198,2703,Rafael Navarro,9274,10F,303,Rica Lopez,CHECK_OUT,2025-03-04 16:31:00,REVOKED,TRUE,FALSE,0,,0,CZF-1211,Access revoked by admin
927,112,5245,3088,Trisha Aquino,9022,08F,303,Rica Lopez,CHECK_OUT,2025-03-13 21:54:00,VALID,FALSE,FALSE,0,,0,COB-7403,With companions
928,190,5213,2516,Jasmine Bautista,9163,24A,304,Daniel Ramos,CHECK_IN,2025-03-05 7:50:00,VALID,TRUE,TRUE,3,3 large suitcases,4,,Smooth processing
929,192,5593,2307,Kevin Gomez,9193,06D,303,Rica Lopez,CHECK_OUT,2025-03-07 6:21:00,VALID,TRUE,FALSE,0,,2,AWR-3344,ID verified at desk
930,213,5038,2625,Bea Aquino,9256,17E,305,Jasmine Cruz,CHECK_OUT,2025-03-01 14:24:00,VALID,TRUE,TRUE,3,3 boxs,0,VLC-9537,Manual review required
931,165,5373,2814,Nina Cruz,9082,20F,303,Rica Lopez,CHECK_IN,2025-03-07 10:22:00,VALID,FALSE,TRUE,2,2 large suitcases,0,ANC-6581,With companions
932,134,5057,2756,Kyle Bautista,9078,19C,301,Maria Santos,CHECK_IN,2025-03-10 16:11:00,VALID,TRUE,TRUE,4,4 large suitcases,0,XZE-6294,With companions
933,110,5884,2773,Mark Lopez,9133,20E,301,Maria Santos,CHECK_OUT,2025-03-13 21:02:00,VALID,TRUE,FALSE,0,,1,,Late arrival
934,140,5132,2172,John Tan,9049,06A,303,Rica Lopez,CHECK_OUT,2025-03-12 23:16:00,VALID,FALSE,FALSE,0,,0,RNR-7640,No luggage
935,249,5225,3088,Carlo Santos,9285,18A,304,Daniel Ramos,CHECK_IN,2025-03-08 6:53:00,VALID,FALSE,FALSE,0,,4,,Manual review required
936,213,6075,2984,Miguel Lopez,9267,11F,304,Daniel Ramos,CHECK_OUT,2025-03-07 17:53:00,REVOKED,TRUE,TRUE,1,1 box,0,,Access revoked by admin
937,175,5370,2229,Rina Tan,9224,05B,301,Maria Santos,CHECK_IN,2025-03-01 17:20:00,VALID,TRUE,TRUE,3,3 boxs,1,PQS-1179,Manual review required
938,139,5833,2569,Kyle Aquino,9050,21B,305,Jasmine Cruz,CHECK_OUT,2025-03-03 20:33:00,VALID,TRUE,TRUE,4,4 laptop bags,0,XFW-0005,Late arrival
939,141,6105,2690,Sarah Sy,9203,07A,301,Maria Santos,CHECK_IN,2025-03-02 9:20:00,VALID,TRUE,TRUE,2,2 boxs,0,RWF-6929,Smooth processing
940,115,5924,2816,Gab Flores,9084,15D,302,Carlos Mendoza,CHECK_OUT,2025-03-05 8:50:00,VALID,FALSE,TRUE,4,4 duffel bags,0,GPN-1851,Vehicle info recorded
941,145,5815,2932,Liza Torres,9223,18C,301,Maria Santos,CHECK_IN,2025-03-03 0:37:00,VALID,TRUE,FALSE,0,,2,EDV-8835,With companions
942,218,5130,3083,Angelo Lopez,9011,13D,304,Daniel Ramos,CHECK_IN,2025-03-02 7:43:00,VALID,TRUE,TRUE,2,2 small suitcases,0,QDU-4319,With companions
943,219,5911,2840,Liza Garcia,9258,23A,303,Rica Lopez,CHECK_OUT,2025-03-10 20:49:00,VALID,TRUE,TRUE,3,3 backpacks,0,,Smooth processing
944,138,5801,2772,Jasmine Navarro,9274,13B,305,Jasmine Cruz,CHECK_OUT,2025-03-14 9:53:00,VALID,TRUE,TRUE,3,3 boxs,0,FKK-3946,Smooth processing
945,213,5611,2280,Kyle Bianchi,9012,15C,304,Daniel Ramos,CHECK_IN,2025-03-10 17:00:00,VALID,FALSE,TRUE,4,4 boxs,0,RAR-9747,ID verified at desk
946,243,5721,3170,Mae Navarro,9142,03E,302,Carlos Mendoza,CHECK_OUT,2025-03-12 19:17:00,VALID,TRUE,TRUE,3,3 hand carrys,0,KGM-9881,Vehicle info recorded
947,174,6197,3094,Juan Santos,9149,11A,305,Jasmine Cruz,CHECK_IN,2025-03-13 1:07:00,VALID,FALSE,TRUE,2,2 small suitcases,0,FME-7066,ID verified at desk
948,241,5126,2038,Gab Bautista,9139,18C,303,Rica Lopez,CHECK_IN,2025-03-06 8:56:00,VALID,FALSE,FALSE,0,,1,JVR-8399,Manual review required
949,167,5218,3134,Jasmine Flores,9122,01B,304,Daniel Ramos,CHECK_OUT,2025-03-01 14:56:00,VALID,TRUE,FALSE,0,,0,MDS-9530,No printed authorization form
950,199,5600,2199,Gab Santos,9290,07D,305,Jasmine Cruz,CHECK_OUT,2025-03-08 0:40:00,VALID,TRUE,TRUE,4,4 duffel bags,0,QPF-6001,Late arrival
951,209,5763,2252,Ana Torres,9139,10C,303,Rica Lopez,CHECK_IN,2025-03-14 21:06:00,REVOKED,TRUE,TRUE,3,3 laptop bags,0,LFJ-0622,Access revoked by admin
952,129,5663,2705,Rina Bianchi,9224,16B,303,Rica Lopez,CHECK_OUT,2025-03-05 9:21:00,VALID,FALSE,TRUE,1,1 backpack,3,AIP-4764,ID verified at desk
953,183,5763,2457,Rina Flores,9168,06A,302,Carlos Mendoza,CHECK_IN,2025-03-08 10:41:00,VALID,FALSE,FALSE,0,,3,,With companions
954,114,5007,2511,Rafael Tan,9095,03A,304,Daniel Ramos,CHECK_IN,2025-03-04 14:11:00,VALID,TRUE,TRUE,3,3 boxs,0,TLR-5585,With companions
955,146,6197,2626,John Ramos,9072,23C,301,Maria Santos,CHECK_IN,2025-03-12 18:21:00,VALID,TRUE,TRUE,1,1 small suitcase,1,UBL-4914,Manual review required
956,216,5630,2552,Angelo Torres,9188,21B,303,Rica Lopez,CHECK_OUT,2025-03-08 2:30:00,VALID,TRUE,FALSE,0,,0,,Manual review required
957,130,5730,3190,Mae Chua,9236,07C,303,Rica Lopez,CHECK_OUT,2025-03-15 1:20:00,VALID,TRUE,TRUE,1,1 large suitcase,2,ZCW-3389,With companions
958,209,5077,3051,Angelo Aquino,9274,06E,301,Maria Santos,CHECK_IN,2025-03-05 7:04:00,VALID,TRUE,TRUE,4,4 large suitcases,1,DOW-4653,No printed authorization form
959,157,5989,3049,Ana Gomez,9263,19A,303,Rica Lopez,CHECK_IN,2025-03-12 5:15:00,VALID,TRUE,TRUE,1,1 duffel bag,0,FSZ-6914,Late arrival
960,153,5812,2280,Kyle Bianchi,9295,09D,304,Daniel Ramos,CHECK_IN,2025-03-09 2:28:00,VALID,TRUE,FALSE,0,,1,,No printed authorization form
961,222,5467,3183,Juan Sy,9120,22F,303,Rica Lopez,CHECK_IN,2025-03-03 6:24:00,VALID,TRUE,TRUE,3,3 large suitcases,0,XQY-8499,Manual review required
962,249,5760,2898,John Sy,9190,25D,303,Rica Lopez,CHECK_OUT,2025-03-14 7:51:00,VALID,TRUE,FALSE,0,,0,BFE-1797,No luggage
963,135,5613,3084,Gab Cruz,9232,03D,301,Maria Santos,CHECK_OUT,2025-03-14 13:05:00,VALID,FALSE,TRUE,3,3 hand carrys,3,GNP-2868,No luggage
964,121,5374,2446,Juan Cruz,9271,17C,304,Daniel Ramos,CHECK_OUT,2025-03-03 22:18:00,VALID,TRUE,FALSE,0,,0,CIK-9009,With companions
965,126,5912,2959,Kyle Reyes,9190,11B,305,Jasmine Cruz,CHECK_OUT,2025-03-10 22:59:00,VALID,TRUE,FALSE,0,,3,RYA-7053,With companions
966,201,5041,2249,Liza Chua,9124,19A,301,Maria Santos,CHECK_IN,2025-03-13 10:53:00,VALID,TRUE,TRUE,2,2 duffel bags,0,HXN-0908,No printed authorization form
967,236,5207,3029,Liza Reyes,9146,11A,302,Carlos Mendoza,CHECK_IN,2025-03-11 19:47:00,VALID,TRUE,TRUE,4,4 large suitcases,0,OCG-5896,Late arrival
968,153,5724,2496,Rina Reyes,9004,21C,305,Jasmine Cruz,CHECK_IN,2025-03-11 2:56:00,VALID,TRUE,TRUE,2,2 small suitcases,0,MHS-7925,No printed authorization form
969,129,5208,2778,Mae Torres,9202,22E,301,Maria Santos,CHECK_OUT,2025-03-12 21:28:00,EXPIRED,TRUE,TRUE,1,1 hand carry,4,UMN-0534,Authorization expired
970,145,6068,2169,Rafael Santos,9132,03F,304,Daniel Ramos,CHECK_IN,2025-03-03 17:15:00,VALID,TRUE,FALSE,0,,2,UJN-4051,Smooth processing
971,148,6148,3120,Juan Tan,9252,07A,303,Rica Lopez,CHECK_IN,2025-03-10 21:12:00,VALID,TRUE,FALSE,0,,0,IVI-7189,Late arrival
972,181,5433,2045,Kyle Flores,9295,02D,304,Daniel Ramos,CHECK_IN,2025-03-15 3:24:00,VALID,TRUE,TRUE,2,2 large suitcases,0,ITQ-7455,No luggage
973,160,5674,3102,Trisha Tan,9252,04D,303,Rica Lopez,CHECK_OUT,2025-03-01 19:37:00,VALID,TRUE,FALSE,0,,0,,No luggage
974,198,5555,2072,Sarah Mendoza,9107,19E,305,Jasmine Cruz,CHECK_OUT,2025-03-12 21:01:00,VALID,TRUE,TRUE,3,3 boxs,2,,ID verified at desk
975,221,5921,2029,Paolo Gomez,9120,23A,305,Jasmine Cruz,CHECK_IN,2025-03-03 21:33:00,REVOKED,TRUE,TRUE,4,4 small suitcases,2,LIZ-2041,Access revoked by admin
976,143,5477,2175,Rina Reyes,9183,15D,302,Carlos Mendoza,CHECK_IN,2025-03-07 16:38:00,VALID,TRUE,FALSE,0,,0,IDS-3245,Late arrival
977,241,5155,2122,Rina Villanueva,9159,04F,302,Carlos Mendoza,CHECK_IN,2025-03-07 15:18:00,VALID,TRUE,FALSE,0,,0,XMI-9632,With companions
978,195,5161,3016,Mae Tan,9095,10A,303,Rica Lopez,CHECK_OUT,2025-03-06 4:51:00,VALID,TRUE,TRUE,1,1 small suitcase,4,DWM-3070,With companions
979,239,5818,2919,John Reyes,9078,25A,301,Maria Santos,CHECK_IN,2025-03-06 17:07:00,VALID,FALSE,FALSE,0,,3,,Smooth processing
980,102,5695,2953,Angelo Bianchi,9161,01A,301,Maria Santos,CHECK_IN,2025-03-04 10:34:00,VALID,TRUE,FALSE,0,,4,,Manual review required
981,122,5389,2071,Trisha Bautista,9083,03A,302,Carlos Mendoza,CHECK_IN,2025-03-09 23:53:00,VALID,TRUE,TRUE,1,1 duffel bag,0,,No luggage
982,106,5520,2648,Paolo Flores,9058,16A,305,Jasmine Cruz,CHECK_IN,2025-03-02 21:21:00,VALID,TRUE,TRUE,2,2 laptop bags,2,YJJ-2252,No luggage
983,201,5032,2296,Carlo Bautista,9110,19C,301,Maria Santos,CHECK_IN,2025-03-01 17:17:00,VALID,TRUE,FALSE,0,,0,FMT-0326,No printed authorization form
984,180,5194,2461,Kevin Villanueva,9210,03F,304,Daniel Ramos,CHECK_OUT,2025-03-08 3:53:00,VALID,TRUE,FALSE,0,,3,LSR-5160,With companions
985,127,5218,3178,Liza Lopez,9275,19A,302,Carlos Mendoza,CHECK_OUT,2025-03-13 15:10:00,EXPIRED,FALSE,FALSE,0,,0,NIP-8686,Authorization expired
986,132,5439,2950,Rafael Reyes,9005,17E,303,Rica Lopez,CHECK_IN,2025-03-07 5:20:00,VALID,TRUE,TRUE,1,1 box,1,TSE-1640,Smooth processing
987,203,6170,3084,Sarah Navarro,9066,07C,302,Carlos Mendoza,CHECK_IN,2025-03-07 10:55:00,VALID,TRUE,FALSE,0,,2,,Vehicle info recorded
988,181,5562,2885,John Tan,9005,06A,302,Carlos Mendoza,CHECK_IN,2025-03-12 12:30:00,VALID,TRUE,FALSE,0,,0,GYG-0000,Vehicle info recorded
989,163,5598,2826,Trisha Torres,9057,20A,301,Maria Santos,CHECK_IN,2025-03-14 8:14:00,VALID,TRUE,TRUE,3,3 small suitcases,0,,No luggage
990,198,6163,2312,Miguel Tan,9254,07D,305,Jasmine Cruz,CHECK_OUT,2025-03-14 11:12:00,VALID,TRUE,FALSE,0,,0,XKJ-8186,Manual review required
991,166,5796,2502,Ana Reyes,9012,20E,305,Jasmine Cruz,CHECK_IN,2025-03-06 7:40:00,VALID,TRUE,TRUE,2,2 laptop bags,1,CKC-9854,No printed authorization form
992,228,5290,3175,Mae Tan,9010,07F,303,Rica Lopez,CHECK_OUT,2025-03-01 14:34:00,VALID,TRUE,FALSE,0,,4,,No printed authorization form
993,196,6178,2513,Mae Chua,9140,13D,304,Daniel Ramos,CHECK_IN,2025-03-02 13:18:00,VALID,TRUE,TRUE,1,1 hand carry,1,EEU-3879,ID verified at desk
994,100,5306,2801,Kevin Reyes,9272,12E,301,Maria Santos,CHECK_IN,2025-03-08 17:21:00,EXPIRED,TRUE,FALSE,0,,0,NJF-3570,Authorization expired
995,102,5604,2179,John Bianchi,9049,25E,302,Carlos Mendoza,CHECK_IN,2025-03-08 21:19:00,VALID,TRUE,TRUE,1,1 duffel bag,3,AJV-6100,Manual review required
996,144,5449,2114,Paolo Flores,9210,01A,301,Maria Santos,CHECK_IN,2025-03-06 20:19:00,VALID,TRUE,TRUE,2,2 large suitcases,0,,Vehicle info recorded
997,117,5719,2184,Kevin Dela Cruz,9136,18F,303,Rica Lopez,CHECK_IN,2025-03-11 2:30:00,VALID,TRUE,FALSE,0,,0,YIJ-6042,With companions
998,212,5859,2449,Mae Navarro,9013,04E,301,Maria Santos,CHECK_IN,2025-03-01 11:44:00,VALID,TRUE,FALSE,0,,0,JPE-4358,Vehicle info recorded
999,121,6006,2840,Gab Bautista,9084,11A,302,Carlos Mendoza,CHECK_OUT,2025-03-05 12:05:00,VALID,FALSE,TRUE,4,4 duffel bags,0,WZM-2241,Manual review required
1000,204,6118,2906,Bea Santos,9151,16D,301,Maria Santos,CHECK_OUT,2025-03-14 11:45:00,VALID,TRUE,TRUE,4,4 small suitcases,0,SPJ-2235,ID verified at desk
